age,job,education,day_of_week,duration,campaign,poutcome,cons_conf_idx,euribor3m,nr_employed
31,0,3,0,246,2,1,-47.1,1.405,5099.1
36,0,3,4,225,2,1,-42.0,4.12,5195.8
49,0,3,0,81,2,1,-42.7,4.962,5228.1
40,7,3,4,201,1,1,-47.1,1.445,5099.1
79,5,2,3,181,1,0,-29.8,0.819,5017.5
36,0,6,4,1408,3,1,-36.1,4.964,5228.1
33,0,3,3,151,1,1,-46.2,1.344,5099.1
35,1,2,2,543,1,1,-42.0,4.076,5195.8
34,0,6,0,83,2,1,-36.4,4.864,5191.0
53,1,1,4,123,1,1,-40.8,1.26,5076.2
36,9,5,1,188,2,1,-36.4,4.858,5191.0
39,0,6,2,604,2,1,-42.7,4.962,5228.1
43,0,3,0,74,1,1,-42.0,4.021,5195.8
33,9,5,1,422,5,1,-36.1,4.965,5228.1
35,1,0,0,308,2,1,-42.7,4.957,5228.1
26,6,5,2,71,1,1,-42.7,4.963,5228.1
27,1,2,4,285,4,1,-41.8,4.864,5228.1
52,5,2,2,91,7,1,-36.4,4.86,5191.0
36,9,5,1,85,2,1,-42.0,4.191,5195.8
51,5,6,4,142,1,1,-36.1,4.964,5228.1
30,7,3,1,181,2,1,-40.8,1.26,5076.2
26,9,5,2,439,1,1,-42.7,4.963,5228.1
56,5,1,1,136,2,1,-36.4,4.857,5191.0
28,0,6,0,232,1,1,-40.8,1.268,5076.2
30,0,6,1,114,2,1,-36.1,4.963,5228.1
34,0,6,1,141,2,1,-50.8,1.05,4963.6
59,5,2,0,362,8,1,-42.7,4.962,5228.1
43,1,3,1,107,2,1,-42.0,4.191,5195.8
50,0,6,4,335,3,1,-46.2,1.334,5099.1
62,4,6,4,345,2,1,-31.4,0.879,5076.2
41,7,2,4,147,1,1,-41.8,4.962,5228.1
55,0,3,4,692,1,1,-36.4,4.858,5191.0
40,7,2,2,63,1,1,-42.7,4.962,5228.1
31,9,5,2,331,14,1,-36.1,4.963,5228.1
32,1,1,4,459,1,1,-46.2,1.281,5099.1
59,0,0,4,193,1,1,-40.0,0.682,5008.7
80,5,0,2,234,1,1,-34.6,0.644,5008.7
44,0,5,3,18,6,1,-46.2,1.344,5099.1
24,0,7,4,170,2,1,-42.7,4.963,5228.1
39,0,3,3,50,1,1,-42.0,4.153,5195.8
28,6,6,2,77,1,1,-36.4,4.855,5191.0
57,4,0,2,584,1,1,-42.7,4.963,5228.1
42,1,0,1,541,1,1,-36.4,4.857,5191.0
27,0,6,3,137,1,1,-42.7,4.961,5228.1
55,9,5,4,150,3,1,-36.1,4.965,5228.1
30,1,2,2,644,2,1,-36.4,4.86,5191.0
61,5,3,3,515,1,1,-26.9,0.728,5017.5
38,9,5,0,46,2,1,-36.4,4.855,5191.0
29,0,3,2,119,2,1,-36.1,4.963,5228.1
55,0,6,4,952,1,1,-47.1,1.445,5099.1
33,0,6,0,121,2,0,-34.8,0.649,5008.7
29,6,6,3,94,1,1,-46.2,1.266,5099.1
44,2,6,1,28,1,1,-46.2,1.244,5099.1
24,1,2,4,349,1,1,-42.7,4.957,5228.1
37,9,3,1,394,3,1,-41.8,4.96,5228.1
30,0,6,0,49,3,1,-46.2,1.25,5099.1
47,9,2,0,150,5,1,-36.4,4.864,5191.0
35,1,1,0,43,1,1,-46.2,1.313,5099.1
28,9,5,4,411,1,1,-40.8,1.26,5076.2
33,1,2,2,468,2,0,-46.2,1.327,5099.1
53,9,5,0,209,1,1,-42.7,4.962,5228.1
58,7,0,0,247,1,1,-41.8,4.967,5228.1
34,7,3,0,82,3,1,-41.8,4.967,5228.1
52,1,2,1,185,1,1,-46.2,1.244,5099.1
41,0,6,0,498,2,2,-34.8,0.653,5008.7
47,9,5,0,53,1,1,-47.1,1.405,5099.1
43,2,5,3,56,2,1,-36.1,4.968,5228.1
41,7,3,0,97,1,0,-46.2,1.313,5099.1
57,3,1,1,168,4,1,-36.4,4.858,5191.0
31,0,6,1,367,2,1,-36.1,4.965,5228.1
41,1,1,3,399,4,1,-46.2,1.291,5099.1
36,9,5,1,59,1,1,-46.2,1.299,5099.1
41,3,6,4,116,1,1,-36.1,4.965,5228.1
30,3,6,4,83,4,1,-36.1,4.964,5228.1
41,1,2,4,194,4,1,-36.4,4.859,5191.0
44,9,3,0,229,1,1,-36.1,4.966,5228.1
30,4,6,0,244,7,1,-40.8,1.268,5076.2
32,1,2,1,1091,2,2,-42.0,4.191,5195.8
45,0,6,4,520,4,1,-42.7,4.963,5228.1
37,0,6,0,268,6,1,-36.4,4.859,5191.0
57,7,3,1,11,4,1,-46.2,1.244,5099.1
44,9,5,2,18,3,0,-47.1,1.41,5099.1
32,9,6,2,100,1,1,-42.7,4.963,5228.1
50,1,0,3,195,6,1,-42.7,4.961,5228.1
45,9,5,4,132,1,1,-36.1,4.965,5228.1
51,0,0,4,942,3,1,-36.4,4.859,5191.0
58,5,6,3,90,1,1,-42.0,4.153,5195.8
34,9,5,4,109,1,1,-36.4,4.856,5191.0
29,9,2,1,170,1,0,-46.2,1.299,5099.1
39,2,6,0,233,1,0,-46.2,1.25,5099.1
36,0,5,1,74,3,0,-46.2,1.299,5099.1
36,0,6,3,196,1,1,-40.0,0.697,5008.7
56,3,5,3,566,1,0,-30.1,0.72,5017.5
59,6,6,3,137,2,1,-46.2,1.266,5099.1
59,5,6,2,77,4,1,-36.1,4.962,5228.1
28,1,2,0,379,2,1,-36.4,4.855,5191.0
58,4,6,1,56,9,1,-46.2,1.244,5099.1
52,0,3,3,790,1,1,-42.7,4.961,5228.1
64,10,0,2,427,1,1,-30.1,0.714,5017.5
33,1,2,3,112,4,1,-46.2,1.291,5099.1
55,1,2,2,190,6,1,-36.4,4.86,5191.0
39,9,6,1,861,6,0,-47.1,1.405,5099.1
62,6,6,0,79,1,1,-29.8,0.741,5017.5
55,9,2,0,130,2,1,-36.4,4.855,5191.0
29,7,2,2,142,1,1,-42.0,4.076,5195.8
39,6,6,4,199,1,1,-42.0,4.12,5195.8
42,1,0,3,135,1,1,-36.4,4.856,5191.0
60,0,6,0,176,2,1,-36.1,4.966,5228.1
39,1,1,1,399,3,1,-36.4,4.857,5191.0
24,8,3,0,103,7,1,-36.4,4.859,5191.0
41,9,6,1,156,5,1,-36.4,4.858,5191.0
30,0,6,2,194,5,1,-36.1,4.968,5228.1
38,9,2,2,514,3,1,-36.4,4.86,5191.0
38,1,2,1,276,2,1,-47.1,1.466,5099.1
49,0,3,1,148,3,1,-42.7,4.96,5228.1
36,4,1,3,332,1,0,-26.9,0.737,5017.5
44,9,5,0,45,1,1,-41.8,4.967,5228.1
41,1,3,0,70,1,1,-36.4,4.855,5191.0
33,9,6,3,325,1,1,-50.0,1.614,5099.1
49,0,6,1,340,2,0,-42.0,4.191,5195.8
34,0,3,1,355,1,1,-42.0,4.191,5195.8
40,1,0,2,377,3,1,-42.0,4.076,5195.8
43,9,7,1,366,2,1,-36.4,4.857,5191.0
41,0,3,1,36,6,1,-46.2,1.244,5099.1
32,0,7,0,38,7,0,-46.2,1.25,5099.1
34,0,6,3,265,2,1,-34.8,0.652,5008.7
55,1,0,2,1136,1,1,-41.8,4.961,5228.1
49,1,7,4,291,1,1,-42.7,4.957,5228.1
55,4,2,4,49,1,1,-42.7,4.957,5228.1
31,0,3,4,350,1,1,-36.4,4.857,5191.0
31,0,6,2,366,1,1,-36.1,4.964,5228.1
30,4,6,4,95,2,1,-36.4,4.857,5191.0
54,0,7,2,154,1,1,-42.7,4.966,5228.1
38,7,3,0,151,1,1,-47.1,1.405,5099.1
28,9,6,1,76,2,1,-50.0,1.811,5099.1
36,1,2,3,39,5,1,-46.2,1.344,5099.1
36,0,3,0,661,1,1,-42.0,4.021,5195.8
34,9,6,1,83,1,1,-36.4,4.858,5191.0
27,1,2,2,491,1,1,-36.4,4.855,5191.0
28,1,1,1,200,2,1,-46.2,1.299,5099.1
51,5,5,4,78,2,1,-36.4,4.857,5191.0
32,7,3,3,535,2,1,-36.4,4.857,5191.0
36,0,6,2,309,2,1,-36.4,4.86,5191.0
32,2,6,4,96,1,1,-36.4,4.856,5191.0
44,1,0,1,128,1,1,-41.8,4.961,5228.1
43,9,2,4,264,5,1,-42.7,4.957,5228.1
29,0,3,1,41,2,0,-46.2,1.299,5099.1
39,4,6,2,127,1,1,-41.8,4.958,5228.1
46,1,0,1,251,3,1,-36.1,4.965,5228.1
33,1,5,4,240,1,1,-40.8,1.26,5076.2
45,0,6,4,106,1,1,-33.6,1.029,5076.2
57,9,5,3,194,2,1,-41.8,4.864,5228.1
45,3,0,0,62,4,1,-41.8,4.959,5228.1
36,7,3,4,15,7,1,-46.2,1.281,5099.1
31,0,6,2,344,4,1,-46.2,1.266,5099.1
37,0,6,0,844,2,2,-40.3,0.79,4991.6
31,0,6,4,240,1,1,-36.1,4.964,5228.1
48,9,5,3,243,5,1,-42.7,4.962,5228.1
41,0,6,2,80,1,1,-42.0,4.076,5195.8
34,0,6,3,373,1,1,-36.4,4.856,5191.0
40,0,5,0,90,4,1,-36.1,4.963,5228.1
36,0,3,4,114,1,0,-42.0,4.286,5195.8
42,4,1,3,304,1,1,-42.7,4.962,5228.1
29,0,6,0,63,4,1,-36.1,4.964,5228.1
24,7,3,4,111,1,1,-36.4,4.856,5191.0
34,9,6,0,772,1,1,-47.1,1.405,5099.1
41,0,3,0,258,2,2,-38.3,0.905,4991.6
32,7,5,3,265,1,1,-42.0,4.153,5195.8
33,9,6,1,198,4,1,-36.1,4.965,5228.1
35,9,5,1,213,4,1,-46.2,1.244,5099.1
29,1,5,4,260,1,1,-36.4,4.859,5191.0
51,0,6,1,289,4,1,-42.7,4.962,5228.1
34,1,0,4,116,6,1,-36.4,4.857,5191.0
34,0,6,4,157,2,1,-36.4,4.857,5191.0
35,1,3,1,33,5,1,-46.2,1.244,5099.1
62,6,6,2,164,4,1,-47.1,1.406,5099.1
39,7,3,4,178,1,1,-36.4,4.858,5191.0
40,7,3,4,248,2,1,-36.4,4.859,5191.0
38,1,1,4,42,1,0,-46.2,1.334,5099.1
22,8,3,3,245,2,0,-46.2,1.266,5099.1
37,4,6,1,401,1,1,-47.1,1.405,5099.1
34,0,6,1,92,1,1,-42.0,4.191,5195.8
43,0,7,2,51,1,1,-42.7,4.968,5228.1
49,0,3,2,157,5,1,-36.4,4.86,5191.0
32,7,3,3,105,1,0,-42.0,4.153,5195.8
26,0,3,2,544,1,1,-42.7,4.962,5228.1
31,4,3,4,296,1,1,-36.4,4.856,5191.0
50,1,2,1,98,3,1,-47.1,1.405,5099.1
33,4,3,2,234,1,1,-36.4,4.855,5191.0
31,9,7,1,155,2,1,-38.3,0.898,4991.6
29,7,5,1,105,2,1,-42.7,4.96,5228.1
35,0,5,3,1186,2,1,-42.7,4.961,5228.1
29,7,3,0,56,2,1,-41.8,4.947,5228.1
57,0,2,1,194,3,1,-42.7,4.962,5228.1
58,1,7,0,101,1,1,-36.1,4.964,5228.1
30,7,6,1,135,1,1,-42.0,4.191,5195.8
59,3,0,3,121,2,1,-42.7,4.961,5228.1
41,9,5,3,1344,1,1,-36.1,4.966,5228.1
43,1,2,0,25,5,0,-46.2,1.25,5099.1
38,2,1,3,271,1,2,-39.8,0.761,4991.6
39,4,3,3,714,1,0,-42.0,4.153,5195.8
34,0,6,4,99,2,2,-46.2,1.27,5099.1
51,5,2,3,109,2,1,-42.7,4.961,5228.1
47,1,7,3,91,2,1,-42.7,4.961,5228.1
33,10,3,1,142,3,1,-41.8,4.961,5228.1
70,5,0,3,356,3,2,-38.3,0.904,4991.6
30,1,0,4,213,3,1,-41.8,4.864,5228.1
28,0,3,0,260,2,1,-41.8,4.967,5228.1
58,9,6,2,160,1,1,-33.6,1.072,5076.2
34,2,2,4,156,10,1,-36.1,4.964,5228.1
47,0,3,4,99,2,1,-46.2,1.27,5099.1
46,4,6,0,79,1,1,-47.1,1.405,5099.1
39,9,5,0,337,2,1,-36.1,4.964,5228.1
38,3,1,4,76,2,1,-42.0,4.12,5195.8
39,0,7,0,219,4,1,-36.4,4.857,5191.0
42,0,5,1,174,1,1,-46.2,1.354,5099.1
32,0,6,0,63,1,1,-36.1,4.963,5228.1
39,7,3,0,134,3,1,-36.4,4.855,5191.0
32,1,6,1,242,2,1,-42.0,4.191,5195.8
39,1,5,1,407,1,1,-42.0,4.191,5195.8
32,1,7,2,366,4,1,-42.0,4.076,5195.8
38,9,5,1,90,2,1,-47.1,1.392,5099.1
41,1,0,2,83,2,1,-41.8,4.866,5228.1
37,6,5,4,321,1,1,-40.8,1.26,5076.2
33,7,3,0,466,2,1,-36.4,4.857,5191.0
54,1,2,2,28,1,1,-42.7,4.968,5228.1
46,6,6,3,1220,12,1,-42.7,4.961,5228.1
44,0,3,2,292,4,1,-34.6,0.644,5008.7
39,1,2,0,50,3,1,-41.8,4.967,5228.1
38,0,3,1,470,1,0,-31.4,0.821,5076.2
32,4,3,2,396,1,0,-46.2,1.266,5099.1
38,2,6,2,136,2,0,-46.2,1.266,5099.1
40,9,5,4,65,5,1,-42.7,4.963,5228.1
41,0,3,1,23,6,1,-46.2,1.244,5099.1
33,0,6,4,200,1,1,-46.2,1.27,5099.1
49,9,5,2,377,2,1,-36.1,4.964,5228.1
33,1,0,2,119,2,1,-36.4,4.86,5191.0
41,11,1,1,204,2,1,-36.4,4.857,5191.0
37,1,2,4,372,1,1,-46.2,1.334,5099.1
33,0,6,4,64,4,1,-36.1,4.964,5228.1
36,0,6,3,874,1,1,-42.7,4.961,5228.1
46,9,3,1,500,1,1,-41.8,4.96,5228.1
33,4,6,4,257,1,1,-41.8,4.959,5228.1
33,4,2,4,168,1,1,-46.2,1.281,5099.1
53,6,5,2,73,1,1,-42.0,4.076,5195.8
56,9,0,0,95,1,1,-36.4,4.864,5191.0
52,0,6,3,79,1,1,-42.0,4.153,5195.8
59,9,7,3,131,4,1,-41.8,4.864,5228.1
21,1,2,1,154,1,1,-46.2,1.244,5099.1
38,1,2,1,357,2,0,-47.1,1.466,5099.1
30,9,3,3,142,1,1,-36.1,4.963,5228.1
33,1,2,0,58,2,1,-36.4,4.864,5191.0
41,1,3,2,55,2,1,-47.1,1.41,5099.1
29,0,2,2,504,1,1,-42.7,4.958,5228.1
34,9,5,1,44,1,1,-50.0,1.629,5099.1
31,10,3,2,91,2,1,-42.0,4.076,5195.8
52,2,6,1,472,2,1,-42.0,4.191,5195.8
30,0,6,3,98,2,1,-30.1,0.715,5017.5
36,7,1,0,1022,1,1,-42.0,4.021,5195.8
55,0,6,1,8,2,1,-46.2,1.244,5099.1
57,5,6,3,21,1,1,-42.0,4.7,5195.8
52,5,3,0,181,2,1,-41.8,4.959,5228.1
38,4,6,1,72,1,0,-47.1,1.405,5099.1
49,0,6,2,1532,1,1,-36.1,4.963,5228.1
40,1,1,4,167,1,1,-42.7,4.963,5228.1
27,0,6,3,154,1,1,-40.8,1.262,5076.2
32,4,6,2,159,1,1,-36.1,4.962,5228.1
54,1,0,0,94,1,1,-42.7,4.957,5228.1
30,6,2,1,5,1,1,-49.5,0.953,4963.6
49,1,0,0,114,4,1,-36.4,4.857,5191.0
29,10,6,0,298,1,1,-46.2,1.25,5099.1
31,0,6,0,36,1,1,-42.0,4.021,5195.8
35,9,5,4,120,1,1,-36.4,4.859,5191.0
49,4,6,4,166,3,1,-36.4,4.859,5191.0
39,10,2,3,530,1,0,-42.0,4.153,5195.8
39,4,6,4,157,4,1,-46.2,1.281,5099.1
32,9,6,2,151,2,1,-36.1,4.962,5228.1
55,1,0,0,188,3,1,-36.1,4.964,5228.1
38,9,5,2,128,2,1,-41.8,4.958,5228.1
31,0,3,0,112,1,1,-42.0,4.021,5195.8
43,4,6,3,268,2,1,-36.1,4.968,5228.1
32,9,6,0,67,2,1,-36.1,4.963,5228.1
53,1,2,3,334,2,1,-36.1,4.968,5228.1
31,0,6,2,210,2,1,-42.0,4.076,5195.8
38,1,2,2,259,1,1,-46.2,1.327,5099.1
30,9,6,0,55,3,1,-36.1,4.964,5228.1
41,9,5,1,579,1,1,-36.4,4.857,5191.0
36,9,5,1,59,3,1,-47.1,1.405,5099.1
49,1,0,2,57,2,1,-41.8,4.866,5228.1
37,2,5,0,274,5,1,-42.7,4.957,5228.1
56,9,7,0,49,2,1,-41.8,4.967,5228.1
31,1,0,4,98,2,1,-42.0,4.12,5195.8
68,5,0,0,220,1,2,-40.0,0.684,5008.7
38,4,6,1,221,2,1,-42.0,4.191,5195.8
56,3,0,0,87,1,1,-36.1,4.966,5228.1
42,0,6,3,85,1,1,-46.2,1.266,5099.1
32,0,6,4,651,1,0,-50.8,1.03,4963.6
32,4,6,3,342,3,1,-46.2,1.344,5099.1
32,0,3,1,92,1,0,-42.0,4.191,5195.8
49,2,0,4,217,2,1,-46.2,1.281,5099.1
56,7,3,1,156,1,1,-42.0,4.191,5195.8
79,5,0,3,594,1,2,-30.1,0.715,5017.5
59,5,0,0,152,4,1,-26.9,0.72,5017.5
34,6,4,2,51,1,1,-42.0,4.076,5195.8
36,7,3,2,394,2,1,-41.8,4.866,5228.1
25,1,2,1,132,3,1,-42.7,4.96,5228.1
32,6,2,3,301,2,1,-46.2,1.344,5099.1
53,5,3,2,23,5,1,-36.4,4.855,5191.0
28,0,3,2,571,1,1,-47.1,1.365,5099.1
43,0,6,1,34,6,1,-46.2,1.354,5099.1
30,0,6,4,395,4,1,-36.1,4.967,5228.1
31,0,2,0,199,4,1,-36.4,4.859,5191.0
34,9,5,3,325,1,1,-46.2,1.344,5099.1
25,1,2,2,323,1,1,-36.4,4.86,5191.0
26,9,5,3,139,2,1,-36.4,4.857,5191.0
41,1,0,2,132,3,1,-42.0,4.076,5195.8
45,7,5,2,16,11,1,-36.1,4.962,5228.1
61,6,3,3,92,1,1,-31.4,0.884,5076.2
48,10,3,0,370,3,1,-47.1,1.405,5099.1
45,0,2,2,133,1,2,-46.2,1.327,5099.1
32,1,3,4,104,1,1,-42.0,4.12,5195.8
69,5,3,3,151,1,1,-31.4,0.883,5076.2
37,1,1,3,963,1,0,-42.0,4.153,5195.8
55,0,3,4,127,1,1,-42.7,4.962,5228.1
40,1,5,2,237,1,1,-33.0,0.72,5023.5
25,0,3,1,184,21,1,-42.7,4.96,5228.1
25,8,3,3,173,1,1,-41.8,4.961,5228.1
59,1,0,3,85,5,1,-42.7,4.961,5228.1
39,2,2,2,158,2,1,-46.2,1.266,5099.1
37,0,6,4,55,22,1,-42.7,4.963,5228.1
35,9,6,3,241,4,1,-36.1,4.965,5228.1
35,0,6,0,176,4,1,-36.1,4.964,5228.1
42,0,6,3,576,1,2,-31.4,0.884,5076.2
34,0,3,0,20,1,1,-36.4,4.855,5191.0
35,9,5,4,156,1,1,-46.2,1.334,5099.1
37,9,5,1,98,2,1,-36.4,4.857,5191.0
53,1,2,0,267,1,1,-36.4,4.855,5191.0
56,10,3,3,197,3,1,-41.8,4.864,5228.1
33,1,2,2,616,2,1,-46.2,1.266,5099.1
33,0,6,3,238,4,1,-36.1,4.963,5228.1
42,0,6,1,370,5,1,-46.2,1.354,5099.1
55,1,5,4,252,3,1,-36.1,4.964,5228.1
31,3,5,3,213,1,1,-36.1,4.966,5228.1
32,9,5,1,54,1,1,-47.1,1.405,5099.1
25,0,3,4,416,1,1,-47.1,1.405,5099.1
56,1,1,1,35,3,1,-41.8,4.96,5228.1
33,1,3,1,457,3,1,-42.7,4.962,5228.1
36,9,6,2,1334,2,1,-37.5,0.879,4963.6
41,6,6,3,442,2,1,-36.4,4.857,5191.0
47,1,0,1,622,2,1,-36.4,4.858,5191.0
29,0,2,2,120,1,1,-41.8,4.961,5228.1
25,0,3,4,54,3,1,-41.8,4.962,5228.1
36,1,2,0,123,3,1,-36.4,4.859,5191.0
56,5,5,0,161,4,1,-42.7,4.962,5228.1
38,0,1,2,229,1,1,-36.4,4.86,5191.0
66,5,7,4,68,3,1,-31.4,0.879,5076.2
40,1,2,2,146,2,1,-41.8,4.961,5228.1
47,9,6,2,65,2,1,-36.1,4.964,5228.1
35,4,6,0,152,1,1,-42.0,4.021,5195.8
29,7,3,4,206,1,1,-42.7,4.962,5228.1
59,0,6,0,899,1,1,-46.2,1.25,5099.1
39,10,3,2,19,1,1,-42.0,4.076,5195.8
35,0,3,3,100,11,1,-42.7,4.961,5228.1
47,1,5,1,571,1,1,-36.4,4.858,5191.0
56,6,5,0,13,40,1,-41.8,4.959,5228.1
30,7,3,4,106,5,1,-36.4,4.859,5191.0
38,7,3,0,510,3,1,-36.4,4.864,5191.0
29,0,6,2,133,1,0,-46.2,1.266,5099.1
31,7,3,2,67,12,1,-41.8,4.866,5228.1
32,4,6,0,80,4,1,-41.8,4.947,5228.1
44,0,3,1,184,3,1,-42.0,4.191,5195.8
57,0,2,4,158,3,1,-42.7,4.963,5228.1
28,1,0,4,135,2,0,-46.2,1.281,5099.1
38,9,6,4,141,2,0,-47.1,1.415,5099.1
29,0,6,2,82,1,1,-42.7,4.963,5228.1
27,0,3,3,216,1,1,-42.7,4.962,5228.1
28,7,6,4,90,1,1,-42.7,4.962,5228.1
46,1,2,1,98,2,0,-46.2,1.244,5099.1
23,8,7,3,267,1,0,-40.3,0.893,4991.6
25,8,3,4,7,1,1,-49.5,1.016,4963.6
43,1,1,0,315,2,1,-47.1,1.405,5099.1
52,9,5,2,223,4,1,-36.4,4.86,5191.0
40,9,5,3,202,3,1,-36.4,4.856,5191.0
45,1,2,1,167,2,1,-41.8,4.96,5228.1
33,2,6,0,204,3,1,-46.2,1.25,5099.1
45,1,0,4,185,1,1,-36.4,4.857,5191.0
54,5,5,1,241,3,1,-36.4,4.857,5191.0
46,9,5,2,245,2,0,-38.3,0.904,4991.6
36,1,1,1,179,1,1,-42.7,4.96,5228.1
48,9,3,0,42,3,1,-36.4,4.859,5191.0
33,0,6,2,214,2,0,-42.0,4.076,5195.8
47,1,0,0,223,1,1,-36.4,4.857,5191.0
51,2,1,0,141,3,1,-42.7,4.962,5228.1
32,9,3,2,182,1,1,-42.7,4.963,5228.1
33,6,2,2,358,1,1,-42.7,4.963,5228.1
29,2,6,2,167,11,1,-42.7,4.966,5228.1
41,1,0,0,43,2,1,-36.4,4.855,5191.0
34,10,3,2,94,1,1,-42.7,4.968,5228.1
30,0,6,3,358,1,1,-46.2,1.291,5099.1
34,2,5,4,203,1,1,-42.0,4.12,5195.8
33,9,5,1,72,4,1,-42.7,4.962,5228.1
35,1,0,1,130,1,1,-41.8,4.865,5228.1
29,6,6,1,51,2,1,-42.0,4.191,5195.8
36,10,0,0,122,1,1,-36.4,4.855,5191.0
40,8,3,3,333,1,1,-46.2,1.266,5099.1
43,4,6,4,157,2,1,-36.1,4.964,5228.1
38,7,3,2,74,1,1,-42.7,4.968,5228.1
42,1,2,2,113,2,1,-46.2,1.266,5099.1
36,1,2,0,43,2,1,-41.8,4.959,5228.1
31,4,6,1,34,11,1,-36.1,4.963,5228.1
36,1,1,0,291,4,1,-36.4,4.855,5191.0
31,9,5,2,310,2,0,-31.4,0.883,5076.2
39,0,3,4,184,6,1,-42.7,4.963,5228.1
29,0,6,2,435,1,1,-36.1,4.963,5228.1
34,1,1,4,254,3,1,-42.7,4.957,5228.1
45,6,5,1,5,1,0,-38.3,0.891,4991.6
30,9,6,4,72,3,1,-36.4,4.858,5191.0
45,7,7,0,541,1,1,-47.1,1.405,5099.1
32,0,6,0,121,1,1,-36.1,4.964,5228.1
30,0,6,1,39,1,1,-36.1,4.97,5228.1
38,0,6,3,11,6,1,-46.2,1.344,5099.1
35,0,2,1,79,1,0,-47.1,1.405,5099.1
45,1,2,4,48,1,1,-36.4,4.859,5191.0
34,0,6,0,191,3,1,-36.1,4.966,5228.1
42,1,3,3,148,1,1,-33.6,1.044,5076.2
27,1,1,0,186,2,1,-42.7,4.963,5228.1
29,1,2,3,532,1,1,-42.7,4.961,5228.1
26,7,3,2,126,1,1,-42.7,4.958,5228.1
48,9,6,4,78,3,1,-41.8,4.962,5228.1
47,9,5,4,18,15,1,-36.1,4.964,5228.1
37,1,5,4,161,1,1,-46.2,1.334,5099.1
43,0,3,3,495,2,1,-41.8,4.961,5228.1
37,9,5,4,175,1,1,-36.1,4.967,5228.1
32,0,3,1,908,1,2,-37.5,0.882,4963.6
29,8,6,2,370,1,1,-42.7,4.963,5228.1
34,9,5,0,431,1,1,-42.7,4.963,5228.1
50,1,2,2,1365,2,0,-47.1,1.41,5099.1
54,3,5,2,243,1,1,-36.1,4.963,5228.1
25,0,6,1,8,5,1,-46.2,1.244,5099.1
53,10,0,0,141,1,1,-36.4,4.859,5191.0
44,9,3,1,360,3,1,-41.8,4.865,5228.1
43,0,6,4,290,13,1,-42.7,4.962,5228.1
53,5,0,1,460,1,1,-36.4,4.857,5191.0
47,0,6,1,97,1,1,-36.1,4.965,5228.1
29,0,6,2,117,1,1,-42.7,4.968,5228.1
29,7,3,4,614,2,1,-36.4,4.856,5191.0
30,4,3,3,19,12,1,-36.1,4.963,5228.1
50,6,2,2,291,1,1,-46.2,1.266,5099.1
52,11,0,2,156,1,1,-36.4,4.855,5191.0
49,0,7,3,74,2,1,-42.0,4.153,5195.8
31,0,6,4,194,2,1,-36.1,4.967,5228.1
47,9,5,1,428,2,1,-36.1,4.97,5228.1
34,7,3,4,122,5,1,-36.4,4.856,5191.0
29,0,6,0,301,2,1,-36.1,4.963,5228.1
37,0,6,0,215,1,1,-42.0,4.021,5195.8
58,9,5,3,150,1,1,-41.8,4.864,5228.1
30,0,3,1,133,1,1,-46.2,1.299,5099.1
37,3,2,1,226,2,1,-46.2,1.299,5099.1
36,0,3,2,59,3,1,-42.0,4.076,5195.8
46,1,2,4,124,1,1,-36.1,4.967,5228.1
57,5,2,0,189,3,1,-36.1,4.966,5228.1
57,7,5,4,160,3,1,-36.1,4.964,5228.1
31,6,5,1,215,3,1,-36.1,4.963,5228.1
53,9,7,2,38,1,1,-42.7,4.962,5228.1
26,1,2,2,81,2,1,-41.8,4.866,5228.1
58,1,2,0,180,6,1,-41.8,4.959,5228.1
37,9,5,1,44,1,1,-36.1,4.97,5228.1
27,1,2,1,115,2,1,-36.4,4.857,5191.0
33,7,3,0,227,1,0,-46.2,1.25,5099.1
28,2,6,1,774,2,1,-47.1,1.405,5099.1
31,4,6,4,181,2,1,-36.1,4.964,5228.1
34,1,3,3,101,4,1,-42.7,4.961,5228.1
44,2,0,3,84,1,0,-46.2,1.344,5099.1
39,0,3,1,200,2,1,-36.4,4.857,5191.0
26,1,2,0,136,3,0,-46.2,1.25,5099.1
33,7,3,1,393,3,1,-41.8,4.865,5228.1
43,4,0,3,224,1,1,-36.4,4.857,5191.0
37,9,6,1,119,1,0,-50.8,1.05,4963.6
49,4,6,2,210,3,1,-47.1,1.365,5099.1
32,1,2,0,120,2,1,-46.2,1.313,5099.1
29,0,6,1,99,2,0,-26.9,0.731,5017.5
50,0,2,2,315,3,1,-42.0,4.076,5195.8
36,1,5,2,269,1,1,-36.1,4.963,5228.1
51,10,2,0,217,1,1,-36.4,4.857,5191.0
26,9,3,1,894,7,1,-42.7,4.962,5228.1
58,5,6,3,90,2,1,-36.1,4.965,5228.1
50,1,0,0,292,2,1,-36.4,4.857,5191.0
48,2,6,1,694,2,1,-42.0,4.191,5195.8
44,1,2,4,161,2,1,-42.7,4.963,5228.1
37,1,3,1,90,4,1,-41.8,4.961,5228.1
33,1,0,1,84,3,1,-42.7,4.962,5228.1
24,1,2,4,192,1,1,-40.8,1.26,5076.2
35,0,3,1,250,1,1,-41.8,4.961,5228.1
37,9,5,4,97,2,1,-36.1,4.964,5228.1
34,6,6,1,162,3,1,-42.7,4.962,5228.1
34,9,6,1,253,2,0,-50.0,1.52,5099.1
22,8,2,1,297,1,1,-31.4,0.861,5076.2
59,0,6,3,132,2,1,-36.4,4.857,5191.0
